,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE,NOROESTE
,O3,PM10,PM2.5,PRS,RAINF,RH,SR,TOUT,WSR,WDV
,ppb,ug/m3,ug/m3,mmhg,mm/hr,%,Kw/m2,degC,KMPH,DEG
22-nov-15,21,17,6,719.9,0,40,0.016,11.01,8.1,135
22-nov-15,23,19,6,720.1,0,40,0.12,10.88,7.4,226
22-nov-15,32,24,15,719.3,0,35,0.536,14.91,6,168
22-nov-15,39,36,22,718.5,0,35,0.23,15.47,7.4,139
22-nov-15,42,42,15,717.6,0,35,0.622,16.13,8.5,146
22-nov-15,44,45,18,717,0,36,0.545,17.07,8.2,124
22-nov-15,45,44,19,716.8,0,36,0.409,17.13,9.1,98
22-nov-15,45,40,18,716.8,0,37,0.233,16.95,13,105
22-nov-15,40,48,35,717.1,0,41,0.031,15.25,16.6,109
22-nov-15,30,46,19,717.5,0,41,0,13.99,16.7,108
22-nov-15,27,33,12,718.3,0,41,0,12.61,13,105
22-nov-15,25,28,6,718.7,0,41,0,12.08,11.3,100
22-nov-15,27,19,12,718.8,0,40,0,11.75,10.1,99
22-nov-15,24,23,9,718.6,0,42,0,11.43,3.9,104
23-nov-15,13,17,12,718.4,0,47,0,10.73,1.5,120
23-nov-15,3,48,24,718.1,0,51,0,9.67,1.9,312
23-nov-15,2,39,19,718,0,55,0,9.36,1,290
23-nov-15,2,36,14,717.9,0,56,0,8.9,3.1,327
23-nov-15,3,24,22,717.9,0,60,0,8.03,1.4,325
23-nov-15,3,40,26,718.2,0,59,0,7.83,0.9,305
23-nov-15,4,59,34,718.7,0,58,0.023,8.42,1,326
23-nov-15,5,61,33,719.3,0,55,0.157,10.44,1.3,320
23-nov-15,12,100,32,719.4,0,45,0.319,13.6,3,52
23-nov-15,27,78,32,719.3,0,39,0.475,13.72,9.3,147
23-nov-15,36,45,12,718.8,0,38,0.537,14.77,9.7,105
23-nov-15,45,41,7,717.9,0,36,0.222,15.82,9.9,89
23-nov-15,45,28,13,717,0,37,0.634,16.87,11.2,96
23-nov-15,43,30,11,716.3,0,38,0.512,17.57,13.3,96
23-nov-15,41,30,11,716.1,0,41,0.355,17.72,13.7,103
23-nov-15,37,23,12,716,0,43,0.22,17.8,14.7,100
23-nov-15,33,30,13,716.3,0,45,0.046,17.44,16.4,103
23-nov-15,29,31,9,716.7,0,49,0,16.92,15,102
23-nov-15,26,31,9,717.1,0,49,0,16.56,14.4,99
24-nov-15,5,30,13,715.6,0,78,0,13.24,5.3,293
24-nov-15,2,54,23,715.4,0,84,0,11.78,3.9,290
24-nov-15,3,47,19,715.4,0,85,0.03,11.89,5,329
24-nov-15,5,59,20,715.8,0,81,0.155,13.58,5.3,307
24-nov-15,12,69,17,716.3,0,73,0.301,16.59,2.7,279
24-nov-15,19,65,18,716,0,63,0.463,18.96,3.7,141
24-nov-15,29,58,36,715.5,0,59,0.525,19.63,5.3,163
24-nov-15,44,66,28,714.7,0,58,0.242,19.58,8.5,133
24-nov-15,50,51,10,713.8,0,57,0.598,20.63,8.1,111
24-nov-15,47,37,15,713.4,0,56,0.517,21.45,8.4,100
24-nov-15,44,34,10,712.9,0,55,0.401,21.82,9.9,95
24-nov-15,39,37,18,712.8,0,56,0.218,22.02,11.7,99
24-nov-15,29,40,22,713,0,59,0.029,21.43,12.8,110
24-nov-15,11,63,21,713.2,0,61,0,20.84,7.1,122
24-nov-15,14,52,15,713.5,0,64,0,20.44,8.7,116
24-nov-15,4,45,20,713.7,0,67,0,19.28,3.1,40
24-nov-15,2,50,30,713.7,0,71,0,18.54,1.2,279
24-nov-15,3,100,46,713.7,0,73,0,17.9,1.9,207
24-nov-15,9,97,17,713.7,0,76,0,18.44,5.5,155
25-nov-15,2,49,19,713.3,0,77,0,17.65,5.8,298
25-nov-15,2,55,26,713,0,80,0,17.14,4.2,273
25-nov-15,3,38,18,712.8,0,84,0,17.07,2.8,247
25-nov-15,2,32,16,712.7,0,86,0,17.06,1.6,229
25-nov-15,13,53,26,712.7,0,88,0,17.09,1.8,165
25-nov-15,7,61,22,712.9,0,88,0,17.11,3.9,296
25-nov-15,5,51,17,713.2,0,88,0.008,17.06,4.9,301
25-nov-15,5,49,23,713.6,0,89,0.07,17.06,6.4,309
25-nov-15,12,61,19,713.9,0,85,0.113,18.01,4.7,279
25-nov-15,15,48,13,714.2,0,81,0.199,18.98,5,290
25-nov-15,19,57,24,713.9,0,77,0.278,20.28,4.5,286
25-nov-15,38,68,32,712.6,0,70,0.252,21.37,6.6,112
25-nov-15,48,62,31,712.1,0,68,0.246,22.14,8.8,101
25-nov-15,34,66,21,711.9,0,67,0.119,22.42,8,137
25-nov-15,32,55,13,711.9,0,67,0.159,22.92,11.9,101
25-nov-15,27,48,23,712.1,0,67,0.026,22.87,13.6,99
25-nov-15,14,36,12,712.5,0,66,0,22.52,9.1,118
25-nov-15,3,51,27,712.8,0,69,0,21.3,1.8,233
25-nov-15,15,40,23,713.1,0,70,0,21.91,11.1,96
25-nov-15,16,53,17,713.5,0,71,0,22.02,13.5,95
25-nov-15,20,40,30,713.8,0,82,0,21.16,17.6,109
26-nov-15,8,41,16,713.1,0,87,0,19.63,4,197
26-nov-15,6,30,14,713.8,0,86,0.046,20.06,4.2,108
26-nov-15,12,42,16,714.3,0,82,0.109,20.39,7.3,91
26-nov-15,19,48,9,714.5,0,78,0.202,21.14,7.2,92
26-nov-15,21,35,17,714.2,0,75,0.267,21.94,6.7,109
26-nov-15,35,44,15,713.1,0,67,0.367,24.48,4.3,41
26-nov-15,39,37,11,712.5,0,62,0.35,25.69,5.9,237
26-nov-15,34,36,26,712.2,0,61,0.166,25.77,3.5,233
26-nov-15,28,62,23,712.1,0,62,0.113,25.8,3.2,304
26-nov-15,22,50,24,712.3,0,64,0.018,25.61,12.7,109
26-nov-15,22,63,16,712.7,0,66,0,25.29,14.9,104
26-nov-15,20,57,17,713.2,0,68,0,24.79,18.7,107
26-nov-15,21,40,7,713.6,0,67,0,24.3,16.1,109
26-nov-15,23,49,13,713.8,0,67,0,23.83,17.4,108
27-nov-15,9,34,19,713.3,0,90,0,20.26,2.8,175
27-nov-15,4,48,15,713.6,0,89,0.003,20.47,3.1,263
27-nov-15,3,43,20,714.1,0,89,0.017,20.56,3.4,288
27-nov-15,4,53,20,714.4,0,89,0.07,20.76,2.9,308
27-nov-15,18,62,46,713.4,0,83,0.097,22.16,10.8,106
27-nov-15,19,65,13,712.9,0,83,0.074,22.05,12,102
27-nov-15,13,51,22,712.5,0,83,0.039,22.05,8,99
27-nov-15,8,33,21,712.6,0,83,0.044,22,6.2,114
27-nov-15,6,41,19,712.7,0,81,0.022,22.15,3.2,295
27-nov-15,2,63,42,713,0,83,0,21.61,1.4,323
27-nov-15,2,66,35,713.5,0,85,0,21.57,5.6,238
27-nov-15,2,83,56,713.8,0,88,0,21.06,5.7,303
28-nov-15,3,76,19,713.5,0.01,94,0,19.22,6.6,270
28-nov-15,4,35,12,715.3,0,93,0.09,11.27,5.2,166
28-nov-15,3,34,20,714.9,0,92,0.071,11.77,2.8,150
28-nov-15,3,36,19,714.8,0,92,0.021,12.1,3.3,189
28-nov-15,2,37,20,715.1,0,92,0.002,11.51,4.1,239
28-nov-15,2,26,10,715.9,0,93,0,10.65,5.7,194
28-nov-15,2,26,15,716.5,0,93,0,10.48,4.9,213
28-nov-15,2,24,17,716.7,0,93,0,10.16,5.5,220
29-nov-15,3,17,5,716.4,0,92,0.001,9.43,4.8,233
29-nov-15,4,33,7,716.6,0,93,0.091,9.46,3.7,179
29-nov-15,5,14,10,716.8,0,92,0.115,10.06,4.9,224
29-nov-15,11,47,36,713.4,0,79,0.098,12.93,4.3,117
29-nov-15,8,52,40,713.4,0,81,0.044,12.48,4.8,120
29-nov-15,4,55,40,713.5,0,83,0.009,12.08,8.2,121
29-nov-15,3,67,42,713.9,0,86,0,11.63,6.8,121
29-nov-15,3,61,41,714.2,0,88,0,11.37,7.4,137
29-nov-15,3,73,42,714.3,0,91,0,11.07,7,145
29-nov-15,2,46,17,714.4,0,92,0,10.63,7.3,144
30-nov-15,2,39,19,713.7,0,93,0,10.19,6.5,147
30-nov-15,3,28,9,713.4,0,93,0.034,10.63,0.9,137
30-nov-15,3,26,12,713.8,0,93,0.102,11.37,0.9,318
30-nov-15,4,41,25,713.7,0,90,0.181,12.33,2.3,291
30-nov-15,5,51,26,713.2,0,83,0.227,13.51,2.6,243
30-nov-15,9,53,34,712.1,0,78,0.33,14.96,3.4,246
30-nov-15,16,69,27,711.8,0,72,0.44,17.25,3.5,248
30-nov-15,18,78,36,711.9,0,71,0.279,16.79,5.9,291
30-nov-15,14,38,16,712.2,0,74,0.142,15.95,9.3,300
30-nov-15,13,35,20,712.7,0,77,0.031,15.1,10,328
30-nov-15,11,32,7,713.2,0,80,0,14.68,9.2,328
30-nov-15,4,34,16,713.5,0,82,0,14.33,5.7,317
30-nov-15,3,50,30,713.9,0,82,0,14.08,4.3,160
30-nov-15,3,78,44,713.8,0,85,0,13.68,5.2,132
30-nov-15,3,80,46,713.9,0,87,0,13.26,3.7,173
30-nov-15,2,87,51,713.7000122,0,90,0,12.73999977,4.400000095,284
01-dic-15,2,94,47,713.4,0,92,0,12.68,2.8,324
01-dic-15,2,90,46,713.1,0,92,0,12.78,4.2,312
01-dic-15,3,71,49,713.2,0,90,0.05,13.48,4.8,151
01-dic-15,3,108,80,713.7,0,87,0.065,13.79,6.1,202
01-dic-15,3,100,49,713.7,0,86,0.082,14.01,4.4,269
01-dic-15,4,87,59,713.5,0,85,0.086,14.23,5.1,233
01-dic-15,5,102,61,713,0,82,0.112,14.62,5.1,220
01-dic-15,8,86,45,712.2,0,77,0.138,15.53,4.3,177
01-dic-15,13,81,44,711.6,0,75,0.291,16.12,6.3,185
01-dic-15,18,93,49,711.3,0,70,0.248,17.65,3.5,164
01-dic-15,11,93,72,711.4,0,71,0.097,16.81,4,148
01-dic-15,9,107,62,711.5,0,72,0.036,16.2,7.5,121
01-dic-15,2,80,61,711.8,0,80,0,15.22,7.6,124
01-dic-15,2,81,43,712.3,0,85,0,14.62,6,151
01-dic-15,2,95,46,712.6,0,89,0,14.03,5.5,153
02-dic-15,3,87,53,715.9,0,87,0.013,13.66,4.9,322
02-dic-15,4,94,46,716.3,0,82,0.091,14.5,6.8,322
02-dic-15,8,102,33,716.9,0,77,0.27,16.2,6.1,267
02-dic-15,14,92,18,717.3,0,69,0.284,17.27,5.4,113
02-dic-15,15,54,13,717,0,65,0.253,17.84,5.7,158
02-dic-15,14,81,16,716.7,0,62,0.236,18.05,5.9,217
02-dic-15,10,58,11,716.2,0,61,0.132,17.43,9.5,223
02-dic-15,10,56,9,716.2,0,62,0.101,16.85,7.4,22
02-dic-15,4,44,6,717.4,0,62,0.01,15.68,4.5,281
02-dic-15,3,40,13,718.5,0,58,0,14.89,1.7,276
02-dic-15,3,65,28,719,0,61,0,14.29,2,259
02-dic-15,3,80,24,719.4,0,63,0,13.94,0.9,319
02-dic-15,5,93,29,719.5,0,61,0,14.02,5.6,120
03-dic-15,4,48,7,719.4,0,61,0,13.06,1.8,157
03-dic-15,3,101,32,719.5,0,70,0,11.98,1.8,294
03-dic-15,3,78,67,719.4,0,77,0,11.33,3.7,289
03-dic-15,2,96,48,719.5,0,77,0,10.88,4.5,292
03-dic-15,2,45,26,719.8,0,78,0,10.52,2.9,303
03-dic-15,2,39,36,720.1,0,80,0,10.18,3.3,326
03-dic-15,3,61,34,721,0,80,0.015,9.89,3.3,329
03-dic-15,3,93,23,721.6,0,73,0.132,12.12,2.2,331
03-dic-15,6,70,26,721.8,0,62,0.301,15.32,1.3,312
03-dic-15,19,75,23,721.7,0,40,0.439,16.84,7.6,125
03-dic-15,29,60,37,721.4,0,42,0.547,16.97,9.6,123
03-dic-15,37,57,16,720.8,0,40,0.232,17.78,8.6,117
03-dic-15,45,33,13,719.9,0,38,0.604,18.37,9.9,123
03-dic-15,53,33,13,719.4,0,37,0.535,18.86,9.9,106
03-dic-15,65,30,18,719.1,0,37,0.406,18.92,11.3,95
03-dic-15,61,39,31,718.9,0,37,0.239,18.7,14.6,99
03-dic-15,48,44,30,719.3,0,40,0.016,17.71,16.7,101
03-dic-15,36,46,6,719.8,0,41,0,16.91,16.7,102
03-dic-15,30,34,7,720.4,0,45,0,16.17,15.2,102
03-dic-15,25,31,17,720.8,0,48,0,15.59,11.9,109
03-dic-15,28,30,11,721,0,47,0,15.17,10.1,103
03-dic-15,26,34,15,721.1,0,48,0,14.6,9.1,102
03-dic-15,33,38,19,721.1,0,47,0,14.26,12.1,106
04-dic-15,37,30,12,721,0,49,0,13.45,10.7,109
04-dic-15,35,24,10,721,0,50,0,12.5,6.3,142
04-dic-15,17,28,24,720.7,0,55,0,10.78,2.1,325
04-dic-15,13,36,15,720.7,0,60,0,9.76,1.4,271
04-dic-15,3,31,21,720.9,0,63,0,9.71,2.8,327
04-dic-15,3,36,22,721,0,68,0,8.83,5.3,310
04-dic-15,2,50,24,721.3,0,71,0,8.11,2.3,301
04-dic-15,3,55,26,721.9,0,72,0.015,7.91,0.9,279
04-dic-15,4,50,13,722.4,0,68,0.135,10.14,2.5,317
04-dic-15,9,61,20,722.8,0,60,0.292,13.54,2.6,9
04-dic-15,22,74,41,722.8,0,55,0.44,13.78,7.8,143
04-dic-15,40,48,12,722.6,0,50,0.554,14.68,9,125
04-dic-15,44,27,12,721.9,0,47,0.223,15.64,10.5,114
04-dic-15,48,33,6,720.5,0,44,0.531,17.39,13.2,102
04-dic-15,47,29,10,720.1,0,44,0.408,17.58,14,100
04-dic-15,44,24,14,720.1,0,44,0.241,17.49,14.6,102
04-dic-15,37,29,16,720.5,0,46,0.015,16.73,15.1,101
04-dic-15,34,34,7,720.8,0,45,0,16.12,16.3,99
04-dic-15,27,29,10,721.4,0,46,0,15.65,13.9,100
04-dic-15,28,33,13,721.7,0,48,0,15.29,11.5,103
04-dic-15,19,27,13,721.8,0,48,0,15.07,7.8,123
04-dic-15,5,39,18,721.8,0,51,0,14.38,5.2,154
04-dic-15,25,45,16,721.7,0,51,0,14.46,8.3,115
05-dic-15,5,26,16,721.5,0,57,0,12.88,3.8,265
05-dic-15,3,38,28,721.1,0,63,0,11.16,1,271
05-dic-15,3,51,28,720.9,0,65,0,11.08,0.9,345
05-dic-15,2,54,22,720.7,0,69,0,10.18,2.5,308
05-dic-15,2,40,24,720.7,0,73,0,9.66,3,319
05-dic-15,2,42,18,720.8,0,76,0,9.38,2.7,302
05-dic-15,3,40,20,721.1,0,76,0,9.37,1.9,278
05-dic-15,3,60,22,721.6,0,75,0.016,9.5,2.1,312
05-dic-15,4,73,32,722.1,0,72,0.118,11.62,1,334
05-dic-15,7,75,39,722.5,0,64,0.237,14.47,2.7,313
05-dic-15,20,92,36,722.5,0,58,0.444,16.17,5.8,159
05-dic-15,29,56,38,722.2,0,59,0.49,15.87,11.3,125
05-dic-15,34,36,13,721.5,0,62,0.287,16.15,11.2,87
05-dic-15,39,27,15,720.9,0,62,0.271,16.73,10.3,109
05-dic-15,38,29,14,720.4,0,62,0.223,17.02,8.6,96
05-dic-15,34,36,15,720.3,0,62,0.135,17.04,10.8,91
05-dic-15,30,36,22,720.3,0,64,0.059,16.79,12.1,101
05-dic-15,24,30,14,720.5,0,65,0.014,16.73,9.4,96
05-dic-15,14,32,24,720.8,0,68,0,16.44,6.5,94
05-dic-15,9,46,28,721.1,0,70,0,15.8,4.9,88
05-dic-15,12,52,26,721.4,0,70,0,15.56,4.8,152
05-dic-15,4,63,35,721.5,0,72,0,15.15,4.6,251
05-dic-15,3,87,77,721.4,0,75,0,14.28,3.6,303
05-dic-15,3,120,80,721.3,0,76,0,14.15,1.5,284
06-dic-15,3,119,75,721.1,0,76,0,14.59,0.9,283
06-dic-15,2,132,54,720.9,0,74,0,15.09,3.3,270
06-dic-15,2,77,34,720.7,0,75,0,14.86,3.7,321
06-dic-15,2,72,29,720.8,0,77,0,14.44,5.1,305
06-dic-15,4,58,23,721.3,0,77,0,14.04,6.2,287
06-dic-15,7,45,14,721.7,0,79,0,14.01,4.7,329
06-dic-15,2,54,18,722.2,0,78,0.004,13.99,3.1,328
06-dic-15,3,56,24,722.9,0,76,0.028,14.51,2.2,332
06-dic-15,7,57,28,723.6,0,71,0.096,16.31,1,26
06-dic-15,9,72,29,723.4,0,70,0.161,17.02,2.5,122
06-dic-15,15,74,28,722.7,0,68,0.21,18.13,3,129
06-dic-15,26,63,25,721.9,0,67,0.2,18.22,3.6,161
06-dic-15,31,44,17,721.2,0,66,0.18,18.73,3.2,185
06-dic-15,33,46,15,720.9,0,67,0.18,18.41,4.6,98
06-dic-15,31,37,14,720.7,0,68,0.135,18.02,9.3,63
06-dic-15,26,82,23,721,0,71,0.014,17.38,8.5,66
06-dic-15,25,58,23,721.3,0,72,0,17.14,7.1,77
06-dic-15,17,94,21,721.8,0,75,0,16.9,6.7,136
06-dic-15,14,111,15,722,0,74,0,16.86,4.3,138
06-dic-15,17,69,8,722.1,0,73,0,16.68,5.5,343
06-dic-15,8,113,13,721.8,0,73,0,16.17,3,282
07-dic-15,4,68,11,721.4,0,74,0,15.49,3,290
07-dic-15,2,71,11,721,0,77,0,14.26,3.8,304
07-dic-15,2,42,13,720.7,0,81,0,13.7,4.6,299
07-dic-15,2,56,20,720.4,0,83,0,13.01,4.2,298
07-dic-15,3,51,28,720.8,0,83,0.015,13.11,0.9,101
07-dic-15,4,59,39,721,0,78,0.114,16.53,1,87
07-dic-15,6,82,37,721.1,0,74,0.201,17.84,2.9,155
07-dic-15,11,94,33,721,0,70,0.352,17.35,6.1,144
07-dic-15,25,75,39,720.2,0,64,0.51,18.42,6.6,139
07-dic-15,35,88,37,719.1,0,60,0.349,19.16,6.8,127
07-dic-15,45,72,29,718,0,60,0.533,19.36,9.4,132
07-dic-15,54,67,35,717.3,0,59,0.468,19.61,10,135
07-dic-15,48,60,24,717,0,61,0.339,19.5,11.5,122
07-dic-15,42,53,24,716.8,0,63,0.175,19.08,10.6,118
07-dic-15,32,46,26,717,0,66,0.023,18.15,11.1,120
07-dic-15,16,41,20,717.3,0,70,0,17.17,11.4,102
07-dic-15,5,54,17,717.6,0,72,0,16.7,9,125
07-dic-15,4,65,21,717.9,0,74,0,16.34,8.7,131
07-dic-15,3,95,27,717.9,0,76,0,15.8,4.5,116
07-dic-15,4,108,24,717.6,0,76,0,15.39,3.2,91
07-dic-15,3,50,22,717.3,0,78,0,14.5,3.6,281
08-dic-15,2,68,56,716.8,0,80,0,13.65,4.5,322
08-dic-15,2,98,52,716.2,0,82,0,13.2,4.2,315
08-dic-15,2,60,15,715.8,0,83,0,12.82,4.7,312
08-dic-15,4,90,26,715.5,0,78,0.116,14.56,2.5,334
08-dic-15,10,113,30,715.9,0,70,0.261,17.88,2.3,308
08-dic-15,22,86,33,715.8,0,62,0.409,21.27,2.5,186
08-dic-15,30,79,26,715.2,0,56,0.481,22.68,3.1,218
08-dic-15,39,87,46,714.3,0,53,0.248,22.8,3.3,150
08-dic-15,46,91,50,713.3,0,54,0.349,21.83,4.9,143
08-dic-15,47,110,71,712.5,0,54,0.296,21.82,8,128
08-dic-15,53,104,52,712.1,0,54,0.249,21.76,10.3,133
08-dic-15,48,90,48,712.2,0,58,0.116,21.39,9.7,131
08-dic-15,31,124,50,712.4,0,61,0.024,20.57,8.4,118
08-dic-15,14,87,45,712.8,0,67,0,19.6,6.6,143
08-dic-15,10,124,36,713.2,0,71,0,18.82,6.6,145
08-dic-15,2,85,36,713.3,0,73,0,17.76,2.5,200
08-dic-15,3,77,48,713.6,0,75,0,17.11,4,320
08-dic-15,2,137,98,713.9,0,76,0,16.27,5.4,312
08-dic-15,2,133,81,713.9,0,79,0,15.41,5.4,306
09-dic-15,4,100,56,712.7,0,69,0,16.68,10.6,330
09-dic-15,3,92,51,712.7,0,67,0,16.39,9,302
09-dic-15,6,93,40,712.8,0,59,0,17.61,10.8,316
09-dic-15,3,71,36,713.1,0,58,0,17.04,11.2,313
09-dic-15,3,65,32,713.8,0,57,0.011,16.86,11.1,322
09-dic-15,6,65,24,714.3,0,54,0.125,17.88,10.1,331
09-dic-15,11,61,10,714.6,0,44,0.282,20.87,9.1,332
09-dic-15,15,61,10,714.7,0,38,0.429,24.13,6,316
09-dic-15,25,69,5,714.2,0,29,0.536,28.67,2.9,242
09-dic-15,46,57,25,713.2,0,28,0.252,28.33,6.2,148
09-dic-15,54,69,23,712,0,24,0.584,28.66,10.8,130
09-dic-15,64,50,11,711.2,0,23,0.505,28.83,10.5,118
09-dic-15,82,57,30,710.9,0,26,0.372,28.56,11.1,120
09-dic-15,76,59,37,710.9,0,31,0.215,27.43,15.6,105
09-dic-15,43,73,38,711.1,0,34,0.018,25.76,15.2,104
09-dic-15,32,42,19,711.6,0,37,0,24.44,13.4,106
09-dic-15,31,46,7,712.1,0,41,0,23.73,13.9,104
09-dic-15,28,46,19,712.6,0,48,0,22.56,6.3,134
09-dic-15,3,49,39,712.6,0,52,0,20.7,4.7,295
09-dic-15,3,89,53,712.5,0,56,0,19.51,1.4,307
09-dic-15,3,82,47,712.6,0,59,0,18.68,5.9,306
10-dic-15,2,142,43,712.4,0,60,0,18.16,5.7,305
10-dic-15,6,67,23,712.1,0,56,0,18.53,6.9,334
10-dic-15,3,55,31,711.7,0,55,0,18.15,7.3,327
10-dic-15,2,62,30,711.4,0,56,0,17.35,5.9,329
10-dic-15,2,49,32,711.4,0,57,0,16.49,6.4,297
10-dic-15,2,58,28,711.2,0,55,0,16.16,7.9,300
10-dic-15,3,62,24,711.4,0,48,0,17.43,13.3,328
10-dic-15,3,83,27,711.9,0,50,0.012,16.88,8.5,316
10-dic-15,7,64,14,712.2,0,46,0.132,18.18,11.8,323
10-dic-15,7,52,16,712.4,0,39,0.294,21.02,6.3,303
10-dic-15,14,80,32,712.5,0,32,0.44,25.3,4,184
10-dic-15,29,61,34,712,0,28,0.543,26.65,7.1,139
10-dic-15,44,82,37,711.1,0,22,0.26,28.65,8.8,137
10-dic-15,52,66,13,710.1,0,18,0.596,30.44,7.9,138
10-dic-15,57,53,28,709.2,0,16,0.518,31.16,10.2,144
10-dic-15,64,59,22,708.7,0,15,0.377,31.31,10,145
10-dic-15,22,61,32,709.1,0,21,0.016,28.97,7.1,130
10-dic-15,6,66,21,709.5,0,24,0,27.33,6.7,111
10-dic-15,5,58,32,709.7,0,28,0,25.39,4.8,262
10-dic-15,5,89,58,709.8,0,32,0,23.59,5.9,301
10-dic-15,4,168,88,710,0,33,0,22.43,3.4,295
10-dic-15,3,141,77,710.2,0,36,0,21.01,7,295
10-dic-15,3,133,67,710.2,0,37,0,20.5,5,289
11-dic-15,3,121,57,709.9,0,37,0,19.61,3.7,295
11-dic-15,2,95,46,709.8,0,39,0,18.47,2.5,302
11-dic-15,2,71,37,709.5,0,38,0,18.24,2.6,315
11-dic-15,2,61,26,709.1,0,38,0,18.08,6.3,281
11-dic-15,3,52,16,708.9,0,30,0,19.65,10,326
11-dic-15,2,48,19,708.9,0,29,0,19.7,9.3,326
11-dic-15,3,62,24,709,0,29,0.008,19.77,10,324
11-dic-15,5,68,27,709.3,0,28,0.106,20.53,10.5,330
11-dic-15,7,63,21,709.5,0,26,0.231,22.42,9.2,334
11-dic-15,18,63,26,709.1,0,19,0.47,28.88,3.3,308
11-dic-15,34,59,29,708.4,0,17,0.282,31.38,2.9,169
11-dic-15,51,73,48,707.6,0,18,0.49,29.77,9,139
11-dic-15,76,90,83,707,0,22,0.314,29.52,11.6,143
11-dic-15,72,137,56,706.7,0,30,0.184,28.06,14.1,130
11-dic-15,77,71,32,706.7,0,30,0.061,26.89,10,139
11-dic-15,42,81,44,707,0,36,0.017,25.97,9.5,115
11-dic-15,12,87,35,707.3,0,51,0,24.97,8.4,115
11-dic-15,11,109,27,707.7,0,53,0,24.1,3.7,205
11-dic-15,2,111,58,708,0,56,0,22.99,3.4,305
11-dic-15,2,148,68,708.1,0,62,0,22.08,3.5,231
11-dic-15,1,109,50,708.2,0,78,0,20.65,7.5,235
12-dic-15,1,87,41,708.2,0,80,0,19.75,6.3,287
12-dic-15,1,81,39,708,0,83,0,19.11,4.4,302
12-dic-15,2,70,40,707.7,0,87,0,18.65,5.5,309
12-dic-15,3,65,36,707.5,0,85,0,18.94,8.4,318
12-dic-15,11,61,7,707.2,0,54,0,22.4,10.6,345
12-dic-15,9,78,8,708,0,52,0.002,22.35,4.7,284
12-dic-15,2,69,66,708.5,0,74,0.022,20.46,6.3,130
12-dic-15,3,118,49,709.1,0,71,0.06,20.75,7.3,143
12-dic-15,4,98,54,709.4,0,70,0.084,21.48,9.5,155
12-dic-15,10,72,36,709,0,64,0.195,22.34,10.3,145
12-dic-15,19,60,29,707.9,0,55,0.242,23.66,8.7,151
12-dic-15,26,63,23,706.9,0,50,0.183,24.11,7.8,128
12-dic-15,16,98,73,705.5,0,68,0.103,22.79,11.1,136
12-dic-15,22,158,66,705.1,0,68,0.085,22.63,9.4,119
12-dic-15,5,70,46,705.2,0,72,0,21.96,4.6,295
12-dic-15,2,109,91,705.4,0,76,0,20.94,3.8,292
12-dic-15,2,123,99,705.5,0,82,0,19.78,5.1,324
13-dic-15,2,132,72,705.3,0,83,0,19.32,4.4,323
13-dic-15,2,182,59,705.1,0,84,0,19.08,6.7,306
13-dic-15,2,91,54,705.3,0,90,0,18.59,3.6,270
13-dic-15,41,43,9,706,0,9,0.556,25.77,28.5,290
13-dic-15,43,200,14,706.3,0,7,0.431,25.71,29.9,291
13-dic-15,42,260,25,706.6,0,6,0.275,25.39,27.8,297
13-dic-15,36,157,15,707.3,0,6,0.015,24.34,23.2,316
13-dic-15,14,69,17,708.5,0,7,0,20.82,4.8,257
13-dic-15,8,62,49,709.1,0,23,0,20.13,6.2,192
13-dic-15,3,103,82,709.4,0,50,0,18.48,7.9,158
13-dic-15,3,123,35,709.7,0,55,0,17.31,7.1,156
13-dic-15,4,63,39,709.9,0,59,0,15.56,5.1,303
14-dic-15,3,80,46,710,0,61,0,14.69,6,300
14-dic-15,3,85,41,709.7,0,61,0,14.31,5.2,324
14-dic-15,3,72,33,709.5,0,57,0,14.17,7.8,333
14-dic-15,15,55,17,709.4,0,27,0,14.7,7.1,317
14-dic-15,5,37,7,709.6,0,29,0,13.31,5,285
14-dic-15,9,37,7,710,0,19,0,14.67,8.1,319
14-dic-15,4,41,17,710.5,0,19,0.01,14.33,7.6,314
14-dic-15,15,45,9,710.7,0,13,0.301,18.4,7.2,324
14-dic-15,16,81,25,710.5,0,13,0.45,22,4.5,286
14-dic-15,27,76,26,709.7,0,19,0.557,23.59,6.1,154
14-dic-15,44,48,34,708.9,0,24,0.268,24.35,10.6,123
14-dic-15,54,48,8,707.9,0,23,0.608,25.78,8.3,112
14-dic-15,58,39,15,707.2,0,27,0.537,26.14,8.5,115
14-dic-15,57,40,20,706.7,0,29,0.416,26.19,10.1,103
14-dic-15,46,36,17,706.5,0,32,0.251,26.19,11.8,107
14-dic-15,31,41,30,706.6,0,38,0.017,25,12,115
14-dic-15,23,64,20,707,0,43,0,24.01,13.2,108
14-dic-15,5,56,18,707.4,0,48,0,22.73,5.6,129
14-dic-15,3,70,28,707.8,0,52,0,20.94,2.9,254
14-dic-15,3,107,49,707.9,0,56,0,19.52,1.1,286
14-dic-15,4,116,50,707.8,0,63,0,19.13,4.4,230
14-dic-15,9,127,33,707.6,0,72,0,18.87,9.7,154
15-dic-15,2,62,24,707.5,0,74,0,16.59,2.4,315
15-dic-15,1,89,35,707.1,0,82,0,15.59,5.5,287
15-dic-15,2,53,27,706.6,0,87,0,14.97,5.7,322
